# ascii dump of database

# Aliases/Comments
AliasId	AliasName	CommentName
OA-SOS-L5.A2.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E20.1L" LANG:10027 "Status-oznaka puta evakuacije E20.1L" 
OA-SOS-L5.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E20.2L" LANG:10027 "Status-oznaka puta evakuacije E20.2L" 
OA-SOS-L5.A2.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E21.1L" LANG:10027 "Status-oznaka puta evakuacije E21.1L" 
OA-SOS-L5.A2.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E21.2L" LANG:10027 "Status-oznaka puta evakuacije E21.2L" 
OA-SOS-L5.A2.state.bit.b5	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E22.1L" LANG:10027 "Status-oznaka puta evakuacije E22.1L" 
OA-SOS-L5.A2.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E22.2L" LANG:10027 "Status-oznaka puta evakuacije E22.2L" 
OA-SOS-L5.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-SOS-L5.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-SOS-L5.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-SOS-L5.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-SOS-L5.A3.state.bit.b3	""	lt:2 LANG:10024 "Status vrata nise SOS.L5" LANG:10027 "Status vrata nise SOS.L5" 
OA-SOS-L5.A3.state.bit.b4	""	lt:2 LANG:10024 "Status vrata ormara PP aparata SOS.L5" LANG:10027 "Status vrata ormara PP aparata SOS.L5" 
OA-SOS-L5.A3.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A3.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A3.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-SOS-L5.A4.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-SOS-L5.A4.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-SOS.L5" LANG:10027 "Status-komandni napon 230VAC OA-SOS.L5" 
OA-SOS-L5.A4.state.bit.b3	""	lt:2 LANG:10024 "Status-ethernet switch upravljanje" LANG:10027 "Status-ethernet switch upravljanje" 
OA-SOS-L5.A4.state.bit.b4	""	lt:2 LANG:10024 "Status-ethernet switch video" LANG:10027 "Status-ethernet switch video" 
OA-SOS-L5.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-SOS1.L5" LANG:10027 "Status-SOS1.L5" 
OA-SOS-L5.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-H1.L3" LANG:10027 "Status-H1.L3" 
OA-SOS-L5.A4.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-SOS telefon TS-L6" LANG:10027 "Status-SOS telefon TS-L6" 
OA-SOS-L5.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-kamera K-L8" LANG:10027 "Status-kamera K-L8" 
OA-SOS-L5.A5.state.bit.b2	""	lt:2 LANG:10024 "Status-kamera K-L9" LANG:10027 "Status-kamera K-L9" 
OA-SOS-L5.A5.state.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A5.state.bit.b4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A5.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A5.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A5.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A6.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise SOS.L5" LANG:10027 "Ukljucenje-osvjetljenje nise SOS.L5" 
OA-SOS-L5.A6.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E19.1.L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E19.1.L" 
OA-SOS-L5.A6.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E19.2.L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E19.2.L" 
OA-SOS-L5.A6.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E20.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E20.1L" 
OA-SOS-L5.A7.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E20.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E20.2L" 
OA-SOS-L5.A7.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E21.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E21.1L" 
OA-SOS-L5.A7.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E21.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E21.2L" 
OA-SOS-L5.A7.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E22.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E22.1L" 
OA-SOS-L5.A8.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E22.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E22.2L" 
OA-SOS-L5.A8.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A8.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A8.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A9.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje bljeskalice -SOS1.L5" LANG:10027 "Ukljucenje bljeskalice -SOS1.L5" 
OA-SOS-L5.A9.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A9.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L5.A9.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI0	""	lt:2 LANG:10024 "Senzor vibracija V3.2L +" LANG:10027 "Senzor vibracija V3.2L +" 
OA-SOS-L6.A1.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A2.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-SOS.L6" LANG:10027 "Status-glavni prekidac RO-SOS.L6" 
OA-SOS-L6.A2.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon u RO-SOS.L6" LANG:10027 "Status-komandni napon u RO-SOS.L6" 
OA-SOS-L6.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise RO-SOS.L6" LANG:10027 "Status-osvjetljenje nise RO-SOS.L6" 
OA-SOS-L6.A2.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L6.A2.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L6.A2.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L6.A2.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L6.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E23.1L" LANG:10027 "Status-oznaka puta evakuacije E23.1L" 
OA-SOS-L6.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E23.2L" LANG:10027 "Status-oznaka puta evakuacije E23.2L" 
OA-SOS-L6.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E24.1L" LANG:10027 "Status-oznaka puta evakuacije E24.1L" 
OA-SOS-L6.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E24.2L" LANG:10027 "Status-oznaka puta evakuacije E24.2L" 
OA-SOS-L6.A3.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E25.1L" LANG:10027 "Status-oznaka puta evakuacije E25.1L" 
OA-SOS-L6.A3.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E25.2L" LANG:10027 "Status-oznaka puta evakuacije E25.2L" 
OA-SOS-L6.A3.state.bit.b5	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E26.1L" LANG:10027 "Status-oznaka puta evakuacije E26.1L" 
OA-SOS-L6.A3.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E26.2L" LANG:10027 "Status-oznaka puta evakuacije E26.2L" 
OA-SOS-L6.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-SOS-L6.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-SOS-L6.A4.state.bit.b1	""	lt:2 LANG:10024 "Status - napajanje klapne 1@@" LANG:10027 "Status - napajanje klapne 1@@" 
OA-SOS-L6.A4.state.bit.b2	""	lt:2 LANG:10024 "Status - napajanje klapne 2@@" LANG:10027 "Status - napajanje klapne 2@@" 
OA-SOS-L6.A4.state.bit.b3	""	lt:2 LANG:10024 "Status vrata nise SOS.L6" LANG:10027 "Status vrata nise SOS.L6" 
OA-SOS-L6.A4.state.bit.b4	""	lt:2 LANG:10024 "Status vrata ormara PP aparata SOS.L6" LANG:10027 "Status vrata ormara PP aparata SOS.L6" 
OA-SOS-L6.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V01L.6" LANG:10027 "Status-naprijed ventilator za nadpritisak V01L.6" 
OA-SOS-L6.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije-rezerva@@" LANG:10027 "Status-oznaka puta evakuacije-rezerva@@" 
OA-SOS-L6.A4.state.bit.b7	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V01L.6" LANG:10027 "Status-kvar ventilator za nadpritisak V01L.6" 
OA-SOS-L6.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V01.L6" LANG:10027 "Status-servis ventilator za nadpritisak V01.L6" 
OA-SOS-L6.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V02L.6" LANG:10027 "Status-naprijed ventilator za nadpritisak V02L.6" 
OA-SOS-L6.A5.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije-rezerva@@" LANG:10027 "Status-oznaka puta evakuacije-rezerva@@" 
OA-SOS-L6.A5.state.bit.b3	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V02L.6" LANG:10027 "Status-kvar ventilator za nadpritisak V02L.6" 
OA-SOS-L6.A5.state.bit.b4	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V02.L6" LANG:10027 "Status-servis ventilator za nadpritisak V02.L6" 
OA-SOS-L6.A5.state.bit.b5	""	lt:2 LANG:10024 "Status-otvorena klapna 1" LANG:10027 "Status-otvorena klapna 1" 
OA-SOS-L6.A5.state.bit.b6	""	lt:2 LANG:10024 "Status-zatvorena klapna 1" LANG:10027 "Status-zatvorena klapna 1" 
OA-SOS-L6.A5.state.bit.b7	""	lt:2 LANG:10024 "Status-otvorena klapna 2" LANG:10027 "Status-otvorena klapna 2" 
OA-SOS-L6.A6.state.bit.b0	""	lt:2 LANG:10024 "Status-zatvorena klapna 2" LANG:10027 "Status-zatvorena klapna 2" 
OA-SOS-L6.A6.state.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A6.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A7.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-SOS-L6.A7.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-SOS-L6.A7.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-SOS.L6" LANG:10027 "Status-komandni napon 230VAC OA-SOS.L6" 
OA-SOS-L6.A7.state.bit.b3	""	lt:2 LANG:10024 "Status-ethernet switch upravljanje" LANG:10027 "Status-ethernet switch upravljanje" 
OA-SOS-L6.A7.state.bit.b4	""	lt:2 LANG:10024 "Status-ethernet switch video" LANG:10027 "Status-ethernet switch video" 
OA-SOS-L6.A7.state.bit.b5	""	lt:2 LANG:10024 "Status napajanje -SOS1.L6" LANG:10027 "Status napajanje -SOS1.L6" 
OA-SOS-L6.A7.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A7.state.bit.b7	""	lt:2 LANG:10024 "Status-H1.L6" LANG:10027 "Status-H1.L6" 
OA-SOS-L6.A8.state.bit.b0	""	lt:2 LANG:10024 "Status-WMS1/1.L6" LANG:10027 "Status-WMS1/1.L6" 
OA-SOS-L6.A8.state.bit.b1	""	lt:2 LANG:10024 "Status-WMS1/2.L6" LANG:10027 "Status-WMS1/2.L6" 
OA-SOS-L6.A8.state.bit.b2	""	lt:2 LANG:10024 "Status-WMS2.L6" LANG:10027 "Status-WMS2.L6" 
OA-SOS-L6.A8.state.bit.b3	""	lt:2 LANG:10024 "Status-WMS3.L6" LANG:10027 "Status-WMS3.L6" 
OA-SOS-L6.A8.state.bit.b4	""	lt:2 LANG:10024 "Status-WMS4/1.L6" LANG:10027 "Status-WMS4/1.L6" 
OA-SOS-L6.A8.state.bit.b5	""	lt:2 LANG:10024 "Status-WMS4/2.L6" LANG:10027 "Status-WMS4/2.L6" 
OA-SOS-L6.A8.state.bit.b6	""	lt:2 LANG:10024 "Status-WMS5/1.L6" LANG:10027 "Status-WMS5/1.L6" 
OA-SOS-L6.A8.state.bit.b7	""	lt:2 LANG:10024 "Status-WMS5/2.L6" LANG:10027 "Status-WMS5/2.L6" 
OA-SOS-L6.A9.state.bit.b0	""	lt:2 LANG:10024 "Status-WMS6.L6" LANG:10027 "Status-WMS6.L6" 
OA-SOS-L6.A9.state.bit.b1	""	lt:2 LANG:10024 "Status-WMS7.L6" LANG:10027 "Status-WMS7.L6" 
OA-SOS-L6.A9.state.bit.b2	""	lt:2 LANG:10024 "Status-SOS telefon TS-L7" LANG:10027 "Status-SOS telefon TS-L7" 
OA-SOS-L6.A9.state.bit.b3	""	lt:2 LANG:10024 "Status-kamera K-L6" LANG:10027 "Status-kamera K-L6" 
OA-SOS-L6.A9.state.bit.b4	""	lt:2 LANG:10024 "Status-kamera K-L7" LANG:10027 "Status-kamera K-L7" 
OA-SOS-L6.A9.state.bit.b5	""	lt:2 LANG:10024 "Status-kamera K-EP-L3.1" LANG:10027 "Status-kamera K-EP-L3.1" 
OA-SOS-L6.A9.state.bit.b6	""	lt:2 LANG:10024 "Status-kamera K-EP-L3.2" LANG:10027 "Status-kamera K-EP-L3.2" 
OA-SOS-L6.A9.state.bit.b7	""	lt:2 LANG:10024 "Status-napajanje-EP1.L6" LANG:10027 "Status-napajanje-EP1.L6" 
OA-SOS-L6.A10.state.bit.b0	""	lt:2 LANG:10024 "Status-N1.L6" LANG:10027 "Status-N1.L6" 
OA-SOS-L6.A10.state.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A10.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A11.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise SOS.L6" LANG:10027 "Ukljucenje-osvjetljenje nise SOS.L6" 
OA-SOS-L6.A11.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E23.1.L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E23.1.L" 
OA-SOS-L6.A11.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E23.2.L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E23.2.L" 
OA-SOS-L6.A11.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E24.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E24.1L" 
OA-SOS-L6.A12.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E24.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E24.2L" 
OA-SOS-L6.A12.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E25.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E25.1L" 
OA-SOS-L6.A12.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E25.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E25.2L" 
OA-SOS-L6.A12.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E26.1L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E26.1L" 
OA-SOS-L6.A13.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E26.2L" LANG:10027 "Ukljucenje-oznaka puta evakuacije E26.2L" 
OA-SOS-L6.A13.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-naprijed ventilator za nadpritisak V01L.6" LANG:10027 "Ukljucenje-naprijed ventilator za nadpritisak V01L.6" 
OA-SOS-L6.A13.cmd.bit.b2	""	lt:2 LANG:10024 "Zatvori klapnu 1@@" LANG:10027 "Zatvori klapnu 1@@" 
OA-SOS-L6.A13.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-naprijed ventilator za nadpritisak V02L.6" LANG:10027 "Ukljucenje-naprijed ventilator za nadpritisak V02L.6" 
OA-SOS-L6.A14.cmd.bit.b0	""	lt:2 LANG:10024 "Komanda - zatvori klapnu 2@@" LANG:10027 "Komanda - zatvori klapnu 2@@" 
OA-SOS-L6.A14.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-SOS-L6.A14.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-SOS-L6.A14.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-SOS-L6.A15.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje bljeskalice -SOS1.L6" LANG:10027 "Ukljucenje bljeskalice -SOS1.L6" 
OA-SOS-L6.A15.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje - EP1.6@@" LANG:10027 "Ukljucenje - EP1.6@@" 
OA-SOS-L6.A15.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L6.A15.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI0	""	lt:2 LANG:10024 "Senzor vibracija V3.1D +" LANG:10027 "Senzor vibracija V3.1D +" 
OA-SOS-D2.A1.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-D2.A2.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-SOS.D2" LANG:10027 "Status-glavni prekidac RO-SOS.D2" 
OA-SOS-D2.A2.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon u RO-SOS.D2" LANG:10027 "Status-komandni napon u RO-SOS.D2" 
OA-SOS-D2.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise SOS.D2" LANG:10027 "Status-osvjetljenje nise SOS.D2" 
OA-SOS-D2.A2.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D2.A2.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D2.A2.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D2.A2.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-D2.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E6.1D" LANG:10027 "Status-oznaka puta evakuacije E6.1D" 
OA-SOS-D2.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E6.2D" LANG:10027 "Status-oznaka puta evakuacije E6.2D" 
OA-SOS-D2.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E7.1D" LANG:10027 "Status-oznaka puta evakuacije E7.1D" 
OA-SOS-D2.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E7.2D" LANG:10027 "Status-oznaka puta evakuacije E7.2D" 
OA-SOS-D2.A3.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E8.1D" LANG:10027 "Status-oznaka puta evakuacije E8.1D" 
OA-SOS-D2.A3.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E8.2D" LANG:10027 "Status-oznaka puta evakuacije E8.2D" 
OA-SOS-D2.A3.state.bit.b5	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E9.1D" LANG:10027 "Status-oznaka puta evakuacije E9.1D" 
OA-SOS-D2.A3.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E9.2D" LANG:10027 "Status-oznaka puta evakuacije E9.2D" 
OA-SOS-D2.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-SOS-D2.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-SOS-D2.A4.state.bit.b1	""	lt:2 LANG:10024 "Status - napajanje klapne 1@@" LANG:10027 "Status - napajanje klapne 1@@" 
OA-SOS-D2.A4.state.bit.b2	""	lt:2 LANG:10024 "Status - napajanje klapne 2@@" LANG:10027 "Status - napajanje klapne 2@@" 
OA-SOS-D2.A4.state.bit.b3	""	lt:2 LANG:10024 "Status vrata ni�e SOS.D2" LANG:10027 "Status vrata ni�e SOS.D2" 
OA-SOS-D2.A4.state.bit.b4	""	lt:2 LANG:10024 "Status vrata ormara PP aparata SOS.D2" LANG:10027 "Status vrata ormara PP aparata SOS.D2" 
OA-SOS-D2.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V01D.2" LANG:10027 "Status-naprijed ventilator za nadpritisak V01D.2" 
OA-SOS-D2.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-nazad ventilator za nadpritisak V01D.2" LANG:10027 "Status-nazad ventilator za nadpritisak V01D.2" 
OA-SOS-D2.A4.state.bit.b7	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V01D.2" LANG:10027 "Status-kvar ventilator za nadpritisak V01D.2" 
OA-SOS-D2.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V01D.2" LANG:10027 "Status-servis ventilator za nadpritisak V01D.2" 
OA-SOS-D2.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V02D.2" LANG:10027 "Status-naprijed ventilator za nadpritisak V02D.2" 
OA-SOS-D2.A5.state.bit.b2	""	lt:2 LANG:10024 "Status-nazad ventilator za nadpritisak V02D.2" LANG:10027 "Status-nazad ventilator za nadpritisak V02D.2" 
OA-SOS-D2.A5.state.bit.b3	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V02D.2" LANG:10027 "Status-kvar ventilator za nadpritisak V02D.2" 
OA-SOS-D2.A5.state.bit.b4	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V02D.2" LANG:10027 "Status-servis ventilator za nadpritisak V02D.2" 
OA-SOS-D2.A5.state.bit.b5	""	lt:2 LANG:10024 "Status-otvorena klapna 1" LANG:10027 "Status-otvorena klapna 1" 
