Time	WCCILevent - %CPU	WCCILevent - Memory	VC/sec
2017.02.28 03:52:00.000	56.67	921456	-1
2017.02.28 03:53:00.000	58.33	921584	-1
2017.02.28 03:54:00.000	58.33	921768	-1
2017.02.28 03:55:00.000	58.33	921732	-1
2017.02.28 03:56:00.000	58.33	921772	-1
2017.02.28 03:57:00.000	56.67	921656	-1
2017.02.28 03:58:00.000	58.33	921692	-1
2017.02.28 03:59:00.000	58.33	922112	-1
2017.02.28 04:00:00.000	58.33	922148	-1
2017.02.28 04:01:00.000	56.67	922072	-1
2017.02.28 04:02:00.000	58.33	921960	-1
2017.02.28 04:03:00.000	58.33	922384	-1
2017.02.28 04:04:00.000	56.67	922456	-1
2017.02.28 04:05:00.000	58.33	922216	-1
2017.02.28 04:06:00.000	58.33	922284	-1
2017.02.28 04:07:00.000	56.67	922676	-1
2017.02.28 04:08:00.000	58.33	922772	-1
2017.02.28 04:09:00.000	56.67	922804	-1
2017.02.28 04:10:00.000	58.33	922772	-1
2017.02.28 04:11:00.000	56.67	922640	-1
2017.02.28 04:12:00.000	58.33	923060	-1
2017.02.28 04:13:00.000	58.33	923156	-1
2017.02.28 04:14:00.000	56.67	923124	-1
2017.02.28 04:15:00.000	58.33	923144	-1
2017.02.28 04:16:00.000	58.33	923236	-1
2017.02.28 04:17:00.000	56.67	923352	-1
2017.02.28 04:18:00.000	58.33	923356	-1
2017.02.28 04:19:00.000	58.33	923504	-1
2017.02.28 04:20:00.000	56.67	923612	-1
2017.02.28 04:21:00.000	58.33	923624	-1
2017.02.28 04:22:00.000	58.33	923760	-1
2017.02.28 04:23:00.000	58.33	923504	-1
2017.02.28 04:24:00.000	58.33	923556	-1
2017.02.28 04:25:00.000	56.67	924008	-1
2017.02.28 04:26:00.000	58.33	923784	-1
2017.02.28 04:27:00.000	58.33	924044	-1
2017.02.28 04:28:00.000	58.33	924056	-1
2017.02.28 04:29:00.000	58.33	923952	-1
2017.02.28 04:30:00.000	58.33	924340	-1
2017.02.28 04:31:00.000	58.33	924132	-1
2017.02.28 04:32:00.000	58.33	924376	-1
2017.02.28 04:33:00.000	58.33	924604	-1
2017.02.28 04:34:00.000	56.67	924768	-1
2017.02.28 04:35:00.000	58.33	924772	-1
2017.02.28 04:36:00.000	58.33	930052	-1
2017.02.28 04:37:00.000	58.33	924980	-1
2017.02.28 04:38:00.000	58.33	925080	-1
2017.02.28 04:39:00.000	58.33	924984	-1
2017.02.28 04:40:00.000	58.33	925044	-1
2017.02.28 04:41:00.000	58.33	925348	-1
2017.02.28 04:42:00.000	56.67	925372	-1
2017.02.28 04:43:00.000	58.33	925336	-1
2017.02.28 04:44:00.000	58.33	925180	-1
2017.02.28 04:45:00.000	58.33	925668	-1
2017.02.28 04:46:00.000	58.33	925704	-1
2017.02.28 04:47:00.000	58.33	925816	-1
2017.02.28 04:48:00.000	58.33	925616	-1
2017.02.28 04:49:00.000	58.33	926164	-1
2017.02.28 04:50:00.000	58.33	925928	-1
2017.02.28 04:51:00.000	58.33	926096	-1
2017.02.28 04:52:00.000	58.33	926120	-1
2017.02.28 04:53:00.000	58.33	926020	-1
2017.02.28 04:54:00.000	58.33	926204	-1
2017.02.28 04:55:00.000	58.33	926392	-1
2017.02.28 04:56:00.000	58.33	926540	-1
2017.02.28 04:57:00.000	58.33	926608	-1
2017.02.28 04:58:00.000	58.33	926612	-1
2017.02.28 04:59:00.000	58.33	926812	-1
2017.02.28 05:00:00.000	58.33	926712	-1
2017.02.28 05:01:00.000	56.67	926576	-1
2017.02.28 05:02:00.000	58.33	927384	-1
2017.02.28 05:03:00.000	58.33	927064	-1
2017.02.28 05:04:00.000	58.33	927004	-1
2017.02.28 05:05:00.000	56.67	926896	-1
2017.02.28 05:06:00.000	58.33	927680	-1
2017.02.28 05:07:00.000	58.33	927764	-1
2017.02.28 05:08:00.000	56.67	927360	-1
2017.02.28 05:09:00.000	58.33	927348	-1
2017.02.28 05:10:00.000	58.33	927232	-1
2017.02.28 05:11:00.000	58.33	927364	-1
2017.02.28 05:12:00.000	56.67	927432	-1
2017.02.28 05:13:00.000	58.33	927520	-1
2017.02.28 05:14:00.000	58.33	927624	-1
2017.02.28 05:15:00.000	56.67	930004	-1
2017.02.28 05:16:00.000	58.33	928532	-1
2017.02.28 05:17:00.000	58.33	928640	-1
2017.02.28 05:18:00.000	56.67	928732	-1
2017.02.28 05:19:00.000	58.33	928832	-1
2017.02.28 05:20:00.000	58.33	928096	-1
2017.02.28 05:21:00.000	56.67	928956	-1
2017.02.28 05:22:00.000	58.33	929060	-1
2017.02.28 05:23:00.000	56.67	929176	-1
2017.02.28 05:24:00.000	58.33	929188	-1
2017.02.28 05:25:00.000	58.33	929288	-1
2017.02.28 05:26:00.000	56.67	928920	-1
2017.02.28 05:27:00.000	58.33	929424	-1
2017.02.28 05:28:00.000	58.33	929528	-1
2017.02.28 05:29:00.000	58.33	929620	-1
2017.02.28 05:30:00.000	56.67	929664	-1
2017.02.28 05:31:00.000	58.33	929268	-1
2017.02.28 05:32:00.000	58.33	929888	-1
2017.02.28 05:33:00.000	56.67	929880	-1
2017.02.28 05:34:00.000	58.33	929924	-1
2017.02.28 05:35:00.000	58.33	930016	-1
2017.02.28 05:36:00.000	58.33	929740	-1
2017.02.28 05:37:00.000	56.67	929792	-1
2017.02.28 05:38:00.000	58.33	930280	-1
2017.02.28 05:39:00.000	58.33	930380	-1
2017.02.28 05:40:00.000	58.33	935184	-1
2017.02.28 05:41:00.000	56.67	930140	-1
2017.02.28 05:42:00.000	58.33	930152	-1
2017.02.28 05:43:00.000	58.33	930652	-1
2017.02.28 05:44:00.000	58.33	930704	-1
2017.02.28 05:45:00.000	58.33	930344	-1
2017.02.28 05:46:00.000	56.67	930444	-1
2017.02.28 05:47:00.000	58.33	930388	-1
2017.02.28 05:48:00.000	58.33	930988	-1
2017.02.28 05:49:00.000	56.67	930632	-1
2017.02.28 05:50:00.000	58.33	930600	-1
2017.02.28 05:51:00.000	58.33	930608	-1
2017.02.28 05:52:00.000	58.33	930616	-1
2017.02.28 05:53:00.000	58.33	932464	-1
2017.02.28 05:54:00.000	56.67	930972	-1
2017.02.28 05:55:00.000	58.33	930888	-1
2017.02.28 05:56:00.000	58.33	931036	-1
2017.02.28 05:57:00.000	58.33	931588	-1
2017.02.28 05:58:00.000	56.67	931288	-1
2017.02.28 05:59:00.000	58.33	931328	-1
2017.02.28 06:00:00.000	58.33	931268	-1
2017.02.28 06:01:00.000	58.33	931180	-1
2017.02.28 06:02:00.000	56.67	931576	-1
2017.02.28 06:03:00.000	58.33	931548	-1
2017.02.28 06:04:00.000	58.33	931540	-1
2017.02.28 06:05:00.000	56.67	931840	-1
2017.02.28 06:06:00.000	55.00	931856	-1
2017.02.28 06:07:00.000	53.33	931804	-1
2017.02.28 06:08:00.000	55.00	931660	-1
2017.02.28 06:09:00.000	53.33	932036	-1
2017.02.28 06:10:00.000	55.00	932132	-1
2017.02.28 06:11:00.000	55.00	932108	-1
2017.02.28 06:12:00.000	53.33	931996	-1
2017.02.28 06:13:00.000	55.00	932364	-1
2017.02.28 06:14:00.000	55.00	932464	-1
2017.02.28 06:15:00.000	55.00	932416	-1
2017.02.28 06:16:00.000	56.67	932460	-1
2017.02.28 06:17:00.000	58.33	932376	-1
2017.02.28 06:18:00.000	53.33	932672	-1
2017.02.28 06:19:00.000	55.00	932576	-1
2017.02.28 06:20:00.000	55.00	932788	-1
2017.02.28 06:21:00.000	56.67	932976	-1
2017.02.28 06:22:00.000	55.00	932792	-1
2017.02.28 06:23:00.000	58.33	933208	-1
2017.02.28 06:24:00.000	58.33	933264	-1
2017.02.28 06:25:00.000	56.67	933188	-1
2017.02.28 06:26:00.000	58.33	933136	-1
2017.02.28 06:27:00.000	58.33	933420	-1
2017.02.28 06:28:00.000	56.67	933612	-1
2017.02.28 06:29:00.000	58.33	933616	-1
2017.02.28 06:30:00.000	58.33	933552	-1
2017.02.28 06:31:00.000	56.67	933652	-1
2017.02.28 06:32:00.000	55.00	933840	-1
2017.02.28 06:33:00.000	55.00	933916	-1
2017.02.28 06:34:00.000	53.33	934000	-1
2017.02.28 06:35:00.000	55.00	933972	-1
2017.02.28 06:36:00.000	55.00	933968	-1
2017.02.28 06:37:00.000	53.33	934236	-1
2017.02.28 06:38:00.000	55.00	934300	-1
2017.02.28 06:39:00.000	53.33	934244	-1
2017.02.28 06:40:00.000	55.00	934352	-1
2017.02.28 06:41:00.000	53.33	934248	-1
2017.02.28 06:42:00.000	55.00	934484	-1
2017.02.28 06:43:00.000	55.00	934688	-1
2017.02.28 06:44:00.000	53.33	934772	-1
2017.02.28 06:45:00.000	55.00	934724	-1
2017.02.28 06:46:00.000	53.33	934708	-1
2017.02.28 06:47:00.000	55.00	934616	-1
2017.02.28 06:48:00.000	53.33	935024	-1
2017.02.28 06:49:00.000	55.00	935084	-1
2017.02.28 06:50:00.000	53.33	934952	-1
2017.02.28 06:51:00.000	55.00	934960	-1
2017.02.28 06:52:00.000	55.00	940560	-1
2017.02.28 06:53:00.000	55.00	935452	-1
2017.02.28 06:54:00.000	55.00	935564	-1
2017.02.28 06:55:00.000	56.67	935628	-1
2017.02.28 06:56:00.000	56.67	935696	-1
2017.02.28 06:57:00.000	55.00	935796	-1
2017.02.28 06:58:00.000	55.00	935884	-1
2017.02.28 06:59:00.000	56.67	935800	-1
2017.02.28 07:00:00.000	53.33	936100	-1
2017.02.28 07:01:00.000	55.00	936124	-1
2017.02.28 07:02:00.000	55.00	936320	-1
2017.02.28 07:03:00.000	53.33	936392	-1
2017.02.28 07:04:00.000	55.00	936352	-1
2017.02.28 07:05:00.000	53.33	936556	-1
2017.02.28 07:06:00.000	53.33	936432	-1
2017.02.28 07:07:00.000	55.00	941876	-1
2017.02.28 07:08:00.000	53.33	936816	-1
2017.02.28 07:09:00.000	55.00	936712	-1
2017.02.28 07:10:00.000	55.00	936904	-1
2017.02.28 07:11:00.000	58.33	936784	-1
2017.02.28 07:12:00.000	58.33	937040	-1
2017.02.28 07:13:00.000	56.67	937092	-1
2017.02.28 07:14:00.000	58.33	937320	-1
2017.02.28 07:15:00.000	56.67	937424	-1
2017.02.28 07:16:00.000	58.33	937380	-1
2017.02.28 07:17:00.000	58.33	937412	-1
2017.02.28 07:18:00.000	56.67	937348	-1
2017.02.28 07:19:00.000	58.33	937716	-1
2017.02.28 07:20:00.000	58.33	937780	-1
2017.02.28 07:21:00.000	56.67	937920	-1
2017.02.28 07:22:00.000	58.33	937840	-1
2017.02.28 07:23:00.000	58.33	937728	-1
2017.02.28 07:24:00.000	58.33	938116	-1
2017.02.28 07:25:00.000	56.67	938192	-1
2017.02.28 07:26:00.000	58.33	938348	-1
2017.02.28 07:27:00.000	58.33	938400	-1
2017.02.28 07:28:00.000	58.33	938220	-1
2017.02.28 07:29:00.000	56.67	938588	-1
2017.02.28 07:30:00.000	58.33	938664	-1
2017.02.28 07:31:00.000	58.33	938800	-1
2017.02.28 07:32:00.000	58.33	938724	-1
2017.02.28 07:33:00.000	58.33	938608	-1
2017.02.28 07:34:00.000	58.33	938956	-1
2017.02.28 07:35:00.000	56.67	939120	-1
2017.02.28 07:36:00.000	58.33	939044	-1
2017.02.28 07:37:00.000	58.33	938948	-1
2017.02.28 07:38:00.000	58.33	944488	-1
2017.02.28 07:39:00.000	58.33	939352	-1
2017.02.28 07:40:00.000	58.33	939456	-1
2017.02.28 07:41:00.000	56.67	939524	-1
2017.02.28 07:42:00.000	58.33	939408	-1
2017.02.28 07:43:00.000	58.33	939668	-1
2017.02.28 07:44:00.000	58.33	939840	-1
2017.02.28 07:45:00.000	56.67	939816	-1
2017.02.28 07:46:00.000	58.33	939660	-1
2017.02.28 07:47:00.000	58.33	939920	-1
2017.02.28 07:48:00.000	56.67	940156	-1
2017.02.28 07:49:00.000	58.33	940244	-1
2017.02.28 07:50:00.000	58.33	940100	-1
2017.02.28 07:51:00.000	53.33	940260	-1
2017.02.28 07:52:00.000	58.33	940296	-1
2017.02.28 07:53:00.000	56.67	940072	-1
2017.02.28 07:54:00.000	58.33	940444	-1
2017.02.28 07:55:00.000	56.67	940776	-1
2017.02.28 07:56:00.000	58.33	940652	-1
2017.02.28 07:57:00.000	58.33	940576	-1
2017.02.28 07:58:00.000	56.67	940628	-1
2017.02.28 07:59:00.000	58.33	941044	-1
2017.02.28 08:00:00.000	56.67	941116	-1
2017.02.28 08:01:00.000	56.67	941180	-1
2017.02.28 08:02:00.000	58.33	941100	-1
2017.02.28 08:03:00.000	58.33	941056	-1
2017.02.28 08:04:00.000	56.67	942408	-1
2017.02.28 08:05:00.000	58.33	941472	-1
2017.02.28 08:06:00.000	58.33	941620	-1
2017.02.28 08:07:00.000	56.67	941520	-1
2017.02.28 08:08:00.000	58.33	941484	-1
2017.02.28 08:09:00.000	58.33	941776	-1
2017.02.28 08:10:00.000	56.67	941812	-1
2017.02.28 08:11:00.000	58.33	942040	-1
2017.02.28 08:12:00.000	58.33	942032	-1
2017.02.28 08:13:00.000	56.67	941932	-1
2017.02.28 08:14:00.000	58.33	942352	-1
2017.02.28 08:15:00.000	58.33	942428	-1
2017.02.28 08:16:00.000	56.67	942464	-1
2017.02.28 08:17:00.000	58.33	942444	-1
2017.02.28 08:18:00.000	56.67	945272	-1
2017.02.28 08:19:00.000	58.33	942696	-1
2017.02.28 08:20:00.000	58.33	942520	-1
2017.02.28 08:21:00.000	58.33	942880	-1
2017.02.28 08:22:00.000	56.67	942852	-1
2017.02.28 08:23:00.000	58.33	943068	-1
2017.02.28 08:24:00.000	58.33	942944	-1
2017.02.28 08:25:00.000	58.33	942880	-1
2017.02.28 08:26:00.000	56.67	942980	-1
2017.02.28 08:27:00.000	58.33	943368	-1
2017.02.28 08:28:00.000	58.33	943452	-1
2017.02.28 08:29:00.000	56.67	943492	-1
2017.02.28 08:30:00.000	58.33	943276	-1
2017.02.28 08:31:00.000	58.33	944592	-1
2017.02.28 08:32:00.000	58.33	944152	-1
2017.02.28 08:33:00.000	58.33	943820	-1
2017.02.28 08:34:00.000	58.33	943888	-1
2017.02.28 08:35:00.000	58.33	943688	-1
2017.02.28 08:36:00.000	58.33	944492	-1
2017.02.28 08:37:00.000	58.33	944608	-1
2017.02.28 08:38:00.000	61.67	944156	-1
2017.02.28 08:39:00.000	63.33	944004	-1
2017.02.28 08:40:00.000	63.33	944824	-1
2017.02.28 08:41:00.000	63.33	944412	-1
2017.02.28 08:42:00.000	63.33	944216	-1
2017.02.28 08:43:00.000	63.33	945052	-1
2017.02.28 08:44:00.000	63.33	944464	-1
2017.02.28 08:45:00.000	61.67	945180	-1
2017.02.28 08:46:00.000	63.33	944692	-1
2017.02.28 08:47:00.000	63.33	944700	-1
2017.02.28 08:48:00.000	63.33	945424	-1
2017.02.28 08:49:00.000	61.67	945072	-1
2017.02.28 08:50:00.000	60.00	945556	-1
2017.02.28 08:51:00.000	58.33	945056	-1
2017.02.28 08:52:00.000	61.67	945008	-1
2017.02.28 08:53:00.000	61.67	945836	-1
2017.02.28 08:54:00.000	63.33	945928	-1
2017.02.28 08:55:00.000	63.33	946024	-1
2017.02.28 08:56:00.000	63.33	946120	-1
2017.02.28 08:57:00.000	63.33	946168	-1
2017.02.28 08:58:00.000	61.67	946272	-1
2017.02.28 08:59:00.000	63.33	945652	-1
2017.02.28 09:00:00.000	63.33	946448	-1
2017.02.28 09:01:00.000	63.33	946508	-1
2017.02.28 09:02:00.000	63.33	946588	-1
2017.02.28 09:03:00.000	63.33	946672	-1
2017.02.28 09:04:00.000	63.33	946776	-1
2017.02.28 09:05:00.000	61.67	951580	-1
2017.02.28 09:06:00.000	60.00	946912	-1
2017.02.28 09:07:00.000	61.67	947008	-1
2017.02.28 09:08:00.000	61.67	947096	-1
2017.02.28 09:09:00.000	63.33	946768	-1
2017.02.28 09:10:00.000	63.33	947272	-1
2017.02.28 09:11:00.000	61.67	947360	-1
2017.02.28 09:12:00.000	63.33	947028	-1
2017.02.28 09:13:00.000	63.33	947540	-1
2017.02.28 09:14:00.000	63.33	947628	-1
2017.02.28 09:15:00.000	61.67	947304	-1
2017.02.28 09:16:00.000	63.33	947356	-1
2017.02.28 09:17:00.000	63.33	947836	-1
2017.02.28 09:18:00.000	61.67	947476	-1
2017.02.28 09:19:00.000	63.33	947544	-1
2017.02.28 09:20:00.000	63.33	948064	-1
2017.02.28 09:21:00.000	63.33	947692	-1
2017.02.28 09:22:00.000	61.67	947828	-1
2017.02.28 09:23:00.000	63.33	947764	-1
2017.02.28 09:24:00.000	63.33	948360	-1
2017.02.28 09:25:00.000	60.00	947992	-1
2017.02.28 09:26:00.000	58.33	948088	-1
2017.02.28 09:27:00.000	61.67	948120	-1
2017.02.28 09:28:00.000	63.33	947980	-1
2017.02.28 09:29:00.000	60.00	948376	-1
2017.02.28 09:30:00.000	58.33	948392	-1
2017.02.28 09:31:00.000	58.33	948320	-1
2017.02.28 09:32:00.000	58.33	948976	-1
2017.02.28 09:33:00.000	56.67	948680	-1
2017.02.28 09:34:00.000	58.33	948632	-1
2017.02.28 09:35:00.000	58.33	948828	-1
2017.02.28 09:36:00.000	58.33	948812	-1
2017.02.28 09:37:00.000	58.33	948820	-1
2017.02.28 09:38:00.000	56.67	949028	-1
2017.02.28 09:39:00.000	58.33	949140	-1
2017.02.28 09:40:00.000	58.33	949252	-1
2017.02.28 09:41:00.000	58.33	949008	-1
2017.02.28 09:42:00.000	58.33	949512	-1
2017.02.28 09:43:00.000	53.33	949336	-1
2017.02.28 09:44:00.000	55.00	949552	-1
2017.02.28 09:45:00.000	53.33	949484	-1
2017.02.28 09:46:00.000	55.00	949400	-1
2017.02.28 09:47:00.000	53.33	949488	-1
2017.02.28 09:48:00.000	53.33	949852	-1
2017.02.28 09:49:00.000	55.00	949828	-1
2017.02.28 09:50:00.000	53.33	949892	-1
2017.02.28 09:51:00.000	55.00	949940	-1
2017.02.28 09:52:00.000	53.33	949868	-1
2017.02.28 09:53:00.000	55.00	950160	-1
2017.02.28 09:54:00.000	53.33	950272	-1
2017.02.28 09:55:00.000	55.00	950272	-1
2017.02.28 09:56:00.000	53.33	950552	-1
2017.02.28 09:57:00.000	58.33	950604	-1
2017.02.28 09:58:00.000	56.67	950392	-1
2017.02.28 09:59:00.000	58.33	955884	-1
2017.02.28 10:00:00.000	58.33	950908	-1
2017.02.28 10:01:00.000	56.67	951004	-1
2017.02.28 10:02:00.000	58.33	950736	-1
2017.02.28 10:03:00.000	58.33	950980	-1
2017.02.28 10:04:00.000	56.67	951272	-1
2017.02.28 10:05:00.000	58.33	951204	-1
2017.02.28 10:06:00.000	56.67	951172	-1
2017.02.28 10:07:00.000	58.33	951532	-1
2017.02.28 10:08:00.000	58.33	951640	-1
2017.02.28 10:09:00.000	56.67	951692	-1
2017.02.28 10:10:00.000	58.33	951704	-1
2017.02.28 10:11:00.000	58.33	956972	-1
2017.02.28 10:12:00.000	56.67	952004	-1
2017.02.28 10:13:00.000	58.33	951948	-1
2017.02.28 10:14:00.000	58.33	951980	-1
2017.02.28 10:15:00.000	58.33	951964	-1
2017.02.28 10:16:00.000	56.67	952244	-1
2017.02.28 10:17:00.000	58.33	952344	-1
2017.02.28 10:18:00.000	58.33	952456	-1
2017.02.28 10:19:00.000	58.33	952228	-1
2017.02.28 10:20:00.000	56.67	952572	-1
2017.02.28 10:21:00.000	58.33	952624	-1
2017.02.28 10:22:00.000	58.33	952640	-1
2017.02.28 10:23:00.000	58.33	952664	-1
2017.02.28 10:24:00.000	56.67	952544	-1
2017.02.28 10:25:00.000	58.33	952992	-1
2017.02.28 10:26:00.000	58.33	952916	-1
2017.02.28 10:27:00.000	58.33	953180	-1
2017.02.28 10:28:00.000	58.33	952956	-1
2017.02.28 10:29:00.000	58.33	953280	-1
2017.02.28 10:30:00.000	58.33	953448	-1
2017.02.28 10:31:00.000	58.33	953372	-1
2017.02.28 10:32:00.000	58.33	953308	-1
2017.02.28 10:33:00.000	58.33	953320	-1
2017.02.28 10:34:00.000	58.33	953584	-1
2017.02.28 10:35:00.000	56.67	953820	-1
2017.02.28 10:36:00.000	58.33	953720	-1
2017.02.28 10:37:00.000	58.33	953736	-1
2017.02.28 10:38:00.000	58.33	954064	-1
2017.02.28 10:39:00.000	56.67	954080	-1
2017.02.28 10:40:00.000	58.33	954272	-1
2017.02.28 10:41:00.000	58.33	954212	-1
2017.02.28 10:42:00.000	58.33	959620	-1
2017.02.28 10:43:00.000	58.33	954584	-1
2017.02.28 10:44:00.000	56.67	954576	-1
2017.02.28 10:45:00.000	58.33	954668	-1
2017.02.28 10:46:00.000	58.33	954552	-1
2017.02.28 10:47:00.000	56.67	954980	-1
2017.02.28 10:48:00.000	58.33	954980	-1
2017.02.28 10:49:00.000	58.33	954956	-1
2017.02.28 10:50:00.000	56.67	955192	-1
2017.02.28 10:51:00.000	58.33	954932	-1
2017.02.28 10:52:00.000	56.67	955028	-1
2017.02.28 10:53:00.000	58.33	955416	-1
2017.02.28 10:54:00.000	56.67	955480	-1
2017.02.28 10:55:00.000	53.33	955572	-1
2017.02.28 10:56:00.000	56.67	955576	-1
2017.02.28 10:57:00.000	53.33	955468	-1
2017.02.28 10:58:00.000	55.00	955516	-1
2017.02.28 10:59:00.000	53.33	955736	-1
2017.02.28 11:00:00.000	53.33	955936	-1
2017.02.28 11:01:00.000	55.00	955928	-1
2017.02.28 11:02:00.000	53.33	955984	-1
2017.02.28 11:03:00.000	53.33	956044	-1
2017.02.28 11:04:00.000	58.33	956212	-1
2017.02.28 11:05:00.000	56.67	956124	-1
2017.02.28 11:06:00.000	58.33	956568	-1
2017.02.28 11:07:00.000	56.67	956544	-1
2017.02.28 11:08:00.000	58.33	956660	-1
2017.02.28 11:09:00.000	58.33	956768	-1
2017.02.28 11:10:00.000	56.67	956580	-1
2017.02.28 11:11:00.000	53.33	956968	-1
2017.02.28 11:12:00.000	55.00	957084	-1
2017.02.28 11:13:00.000	53.33	957028	-1
2017.02.28 11:14:00.000	58.33	957168	-1
2017.02.28 11:15:00.000	58.33	957184	-1
2017.02.28 11:16:00.000	55.00	957292	-1
2017.02.28 11:17:00.000	55.00	957164	-1
2017.02.28 11:18:00.000	55.00	957544	-1
2017.02.28 11:19:00.000	58.33	957688	-1
2017.02.28 11:20:00.000	58.33	957680	-1
2017.02.28 11:21:00.000	56.67	957660	-1
2017.02.28 11:22:00.000	58.33	957856	-1
2017.02.28 11:23:00.000	58.33	958048	-1
2017.02.28 11:24:00.000	56.67	958128	-1
2017.02.28 11:25:00.000	58.33	958136	-1
2017.02.28 11:26:00.000	58.33	958088	-1
2017.02.28 11:27:00.000	58.33	958288	-1
2017.02.28 11:28:00.000	60.00	958364	-1
2017.02.28 11:29:00.000	58.33	958444	-1
2017.02.28 11:30:00.000	63.33	958216	-1
2017.02.28 11:31:00.000	61.67	960172	-1
2017.02.28 11:32:00.000	63.33	958688	-1
2017.02.28 11:33:00.000	63.33	958944	-1
2017.02.28 11:34:00.000	63.33	958664	-1
2017.02.28 11:35:00.000	61.67	959104	-1
2017.02.28 11:36:00.000	60.00	959112	-1
2017.02.28 11:37:00.000	58.33	958964	-1
2017.02.28 11:38:00.000	56.67	959080	-1
2017.02.28 11:39:00.000	58.33	959128	-1
2017.02.28 11:40:00.000	56.67	959048	-1
2017.02.28 11:41:00.000	58.33	959260	-1
2017.02.28 11:42:00.000	55.00	959472	-1
2017.02.28 11:43:00.000	55.00	961728	-1
2017.02.28 11:44:00.000	58.33	961876	-1
2017.02.28 11:45:00.000	58.33	961968	-1
2017.02.28 11:46:00.000	58.33	961692	-1
2017.02.28 11:47:00.000	58.33	961968	-1
2017.02.28 11:48:00.000	58.33	962008	-1
2017.02.28 11:49:00.000	56.67	961840	-1
2017.02.28 11:50:00.000	58.33	961680	-1
2017.02.28 11:51:00.000	58.33	964660	-1
2017.02.28 11:52:00.000	58.33	961968	-1
2017.02.28 11:53:00.000	58.33	961980	-1
2017.02.28 11:54:00.000	58.33	961844	-1
2017.02.28 11:55:00.000	58.33	961680	-1
2017.02.28 11:56:00.000	58.33	962008	-1
2017.02.28 11:57:00.000	56.67	961840	-1
2017.02.28 11:58:00.000	58.33	961876	-1
2017.02.28 11:59:00.000	58.33	961680	-1
2017.02.28 12:00:00.000	60.00	963104	-1
2017.02.28 12:01:00.000	63.33	961864	-1
2017.02.28 12:02:00.000	63.33	961720	-1
2017.02.28 12:03:00.000	63.33	961864	-1
2017.02.28 12:04:00.000	61.67	962032	-1
2017.02.28 12:05:00.000	63.33	961680	-1
2017.02.28 12:06:00.000	63.33	966788	-1
2017.02.28 12:07:00.000	61.67	962068	-1
2017.02.28 12:08:00.000	63.33	962140	-1
2017.02.28 12:09:00.000	63.33	966988	-1
2017.02.28 12:10:00.000	58.33	962292	-1
2017.02.28 12:11:00.000	56.67	962356	-1
2017.02.28 12:12:00.000	53.33	962384	-1
2017.02.28 12:13:00.000	55.00	962464	-1
2017.02.28 12:14:00.000	53.33	961920	-1
2017.02.28 12:15:00.000	56.67	962660	-1
2017.02.28 12:16:00.000	56.67	962760	-1
2017.02.28 12:17:00.000	58.33	962800	-1
2017.02.28 12:18:00.000	58.33	962888	-1
2017.02.28 12:19:00.000	56.67	962976	-1
2017.02.28 12:20:00.000	58.33	963068	-1
2017.02.28 12:21:00.000	56.67	963132	-1
2017.02.28 12:22:00.000	58.33	962612	-1
2017.02.28 12:23:00.000	58.33	963296	-1
2017.02.28 12:24:00.000	56.67	962928	-1
2017.02.28 12:25:00.000	58.33	963456	-1
2017.02.28 12:26:00.000	58.33	963604	-1
2017.02.28 12:27:00.000	56.67	963624	-1
2017.02.28 12:28:00.000	58.33	963720	-1
2017.02.28 12:29:00.000	58.33	963504	-1
2017.02.28 12:30:00.000	58.33	963448	-1
2017.02.28 12:31:00.000	58.33	963924	-1
2017.02.28 12:32:00.000	56.67	964000	-1
2017.02.28 12:33:00.000	58.33	964108	-1
2017.02.28 12:34:00.000	58.33	963684	-1
2017.02.28 12:35:00.000	56.67	963892	-1
2017.02.28 12:36:00.000	58.33	964320	-1
2017.02.28 12:37:00.000	58.33	964404	-1
2017.02.28 12:38:00.000	58.33	964044	-1
2017.02.28 12:39:00.000	56.67	964192	-1
2017.02.28 12:40:00.000	58.33	964296	-1
2017.02.28 12:41:00.000	58.33	964344	-1
2017.02.28 12:42:00.000	58.33	964852	-1
2017.02.28 12:43:00.000	56.67	964552	-1
2017.02.28 12:44:00.000	58.33	964656	-1
2017.02.28 12:45:00.000	58.33	964700	-1
2017.02.28 12:46:00.000	58.33	964764	-1
2017.02.28 12:47:00.000	56.67	965260	-1
2017.02.28 12:48:00.000	58.33	964844	-1
2017.02.28 12:49:00.000	56.67	965024	-1
2017.02.28 12:50:00.000	58.33	964872	-1
2017.02.28 12:51:00.000	58.33	964984	-1
2017.02.28 12:52:00.000	58.33	965656	-1
2017.02.28 12:53:00.000	56.67	965344	-1
2017.02.28 12:54:00.000	58.33	965380	-1
2017.02.28 12:56:00.000	57.50	965236	-1
2017.02.28 12:55:00.000	57.50	965236	-1
2017.02.28 12:57:00.000	58.33	970800	-1
2017.02.28 12:58:00.000	56.67	965596	-1
2017.02.28 12:59:00.000	56.67	965644	-1
2017.02.28 13:00:00.000	55.00	965668	-1
2017.02.28 13:01:00.000	55.00	965856	-1
2017.02.28 13:02:00.000	53.33	965708	-1
2017.02.28 13:03:00.000	53.33	965960	-1
2017.02.28 13:04:00.000	55.00	966176	-1
2017.02.28 13:05:00.000	53.33	966124	-1
2017.02.28 13:06:00.000	55.00	966196	-1
2017.02.28 13:07:00.000	53.33	966320	-1
2017.02.28 13:08:00.000	53.33	966484	-1
2017.02.28 13:09:00.000	55.00	966464	-1
